pedido,requisicao,operadora,nome_origem,cpf_cnpj_raiz_origem,cpf_cnpj_origem,terminal_1_originador,codigo_pais_origem,codigo_ddd_origem,numero_origem,nome_destino,cpf_cnpj_raiz_destino,cpf_cnpj_destino,terminal_2_recebedor,codigo_pais_destino,codigo_ddd_destino,numero_destino,data_inicio,gmt_inicio,duracao_hhmmss,duracao_segundos
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55219XXXX5724,55,21,XXXXX724,2015-01-07 16:59:37,GMT-02,7,7
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55219XXXX5724,55,21,XXXXX724,2015-01-07 17:01:14,GMT-02,5,5
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,ZÉ DA ROÇA INSUMOS AGRÍCOLAS S A,XXXXX288YY,XXX.XX2.288/0001-YY,55219XXXX5724,55,21,XXXXX724,2015-01-07 17:02:46,GMT-02,33,33
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-08 12:01:19,GMT-02,37,37
1,17892,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-08 14:55:54,GMT-02,20,20
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-08 15:16:30,GMT-02,0,0
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-08 15:16:49,GMT-02,0,0
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-08 15:38:47,GMT-02,38,38
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-08 15:47:37,GMT-02,0,0
1,17892,Telefônica - Vivo,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,XXXXX890YY,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-08 15:47:47,GMT-02,715,435
1,17892,Telefônica - Vivo,PITECO MINERADORA EM RECUPERACAO JUDICIAL,XXXXX577YY,XXX.XX0.577/0030-YY,55112XXXX122,55,11,XXXXX122,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-08 16:32:21,GMT-02,1422,862
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-01-12 11:58:35,GMT-02,213,133
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-12 12:47:50,GMT-02,20,20
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-13 12:53:30,GMT-02,108,68
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-01-13 17:07:55,GMT-02,25,25
1,17895,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX168,55,11,XXXXX168,2015-01-15 11:12:27,GMT-03,21,21
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-15 11:13:11,GMT-02,5,5
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-15 11:15:17,GMT-02,301,181
1,17897,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7788,55,11,XXXXX788,2015-01-15 17:31:34,GMT-02,205,125
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-01-16 12:39:20,GMT-02,1343,823
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-16 12:53:10,GMT-02,3,3
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-16 12:53:29,GMT-02,33,33
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-01-20 12:57:55,GMT-02,38,38
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-01-20 13:02:12,GMT-02,108,68
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-20 13:03:43,GMT-02,3,3
1,17895,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX168,55,11,XXXXX168,2015-01-20 13:04:03,GMT-03,18,18
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-20 13:04:31,GMT-02,33,33
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-01-20 13:59:54,GMT-02,0,0
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-01-20 14:00:24,GMT-02,0,0
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-01-20 14:00:34,GMT-02,0,0
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-01-20 15:55:38,GMT-02,0,0
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-21 11:14:31,GMT-02,431,271
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-01-21 11:19:14,GMT-02,220,140
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-01-21 13:32:28,GMT-02,0,0
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-01-22 16:57:33,GMT-02,100,60
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-01-23 10:26:19,GMT-02,26,26
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-26 12:18:47,GMT-02,3,3
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-01-26 12:18:58,GMT-02,38,38
1,17895,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX168,55,11,XXXXX168,2015-01-26 12:19:56,GMT-03,15,15
1,17892,Telefônica - Vivo,PITECO MINERADORA EM RECUPERACAO JUDICIAL,XXXXX577YY,XXX.XX0.577/0030-YY,55112XXXX122,55,11,XXXXX122,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-30 14:11:55,GMT-02,9,9
1,17892,Telefônica - Vivo,PITECO MINERADORA EM RECUPERACAO JUDICIAL,XXXXX577YY,XXX.XX0.577/0030-YY,55112XXXX122,55,11,XXXXX122,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-30 14:12:20,GMT-02,8,8
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-01-30 14:35:57,GMT-02,32,32
1,17892,Telefônica - Vivo,PITECO MINERADORA EM RECUPERACAO JUDICIAL,XXXXX577YY,XXX.XX0.577/0030-YY,55112XXXX122,55,11,XXXXX122,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-30 15:58:01,GMT-02,20,20
1,17892,Telefônica - Vivo,PITECO MINERADORA EM RECUPERACAO JUDICIAL,XXXXX577YY,XXX.XX0.577/0030-YY,55112XXXX122,55,11,XXXXX122,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-01-30 21:20:22,GMT-02,140,100
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-02-03 10:14:13,GMT-02,2,2
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-02-03 16:19:45,GMT-02,0,0
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-02-03 16:19:56,GMT-02,0,0
1,17900,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55113XXXX730,55,11,XXXXX730,2015-02-04 15:25:10,GMT-02,55,55
1,17885,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55113XXXX730,55,11,XXXXX730,2015-02-04 15:25:18,GMT-03,46,46
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-02-04 15:27:00,GMT-02,36,36
1,17904,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,SORVETERIA DO SEU ASTOLFO,17262213,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,2015-02-05 10:05:47,GMT-02,0,0
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-02-11 11:40:25,GMT-02,24,24
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-02-12 11:32:04,GMT-02,708,428
1,17897,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7788,55,11,XXXXX788,2015-02-12 14:20:44,GMT-02,20,20
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-02-12 14:21:11,GMT-02,158,118
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-02-12 14:23:16,GMT-02,1515,915
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-02-13 12:01:41,GMT-02,100,60
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-02-13 12:19:19,GMT-02,33,33
1,17895,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX168,55,11,XXXXX168,2015-02-13 12:20:14,GMT-03,47,47
1,17892,Telefônica - Vivo,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-02-27 19:54:32,GMT-03,804,484
2,538,Oi,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-02-27 19:54:51,GMT-03,747,467
1,17892,Telefônica - Vivo,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-02-28 17:52:15,GMT-03,31,31
2,538,Oi,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-02-28 17:52:30,GMT-03,18,18
1,17892,Telefônica - Vivo,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-03-03 12:02:05,GMT-03,143,103
2,538,Oi,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,2015-03-03 12:02:22,GMT-03,125,85
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,XAVECO BLACK RADISH,XXXXX9174YY,XXX.XX65.091-YY,55219XXXX0170,55,21,XXXXX170,2015-03-03 14:56:53,GMT-03,110,70
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-03-04 15:57:59,GMT-03,35,35
1,17899,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55133XXXX767,55,13,XXXXX767,2015-03-05 16:17:32,GMT-03,52,52
1,17899,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55133XXXX767,55,13,XXXXX767,2015-03-05 16:23:41,GMT-03,345,225
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-03-09 00:07:19,GMT-03,4,4
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-03-09 00:07:30,GMT-03,3,3
1,17904,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7755,55,11,XXXXX755,2015-03-09 11:30:51,GMT-03,10,10
1,17897,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX7788,55,11,XXXXX788,2015-03-09 12:02:49,GMT-03,656,416
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-03-09 16:54:23,GMT-03,4,4
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-03-09 16:54:32,GMT-03,3,3
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-03-09 16:54:40,GMT-03,22,22
1,17895,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX168,55,11,XXXXX168,2015-03-09 16:55:13,GMT-03,952,592
1,17900,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX4881,55,11,XXXXX881,2015-03-10 18:15:31,GMT-03,507,307
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-03-11 10:57:39,GMT-03,1726,1046
1,17905,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1150,55,11,XXXXX150,2015-03-12 10:06:15,GMT-03,2740,1660
1,17892,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55119XXXX1777,55,11,XXXXX777,PAPA CAPIM AGRICULTURA SUSTENTÁVEL,61226890,XXX.XX6.890/0001-YY,55119XXXX3500,55,11,XXXXX500,2015-03-12 15:11:41,GMT-03,5,5
1,17885,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX099,55,11,XXXXX099,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55113XXXX730,55,11,XXXXX730,2015-03-13 10:39:18,GMT-03,23,23
1,17895,Telefônica - Vivo,SORVETERIA DO SEU ASTOLFO,XXXXX213YY,XXX.XX2.213/0024-YY,55113XXXX000,55,11,XXXXX000,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX168,55,11,XXXXX168,2015-03-17 10:59:56,GMT-03,236,156
1,17885,Telefônica - Vivo,CEBOLINHA FAVA BEAN,XXXXX808853YY,XXX.XX98.088-YY,55113XXXX099,55,11,XXXXX099,CEBOLINHA FAVA BEAN,858099853,XXX.XX80.998-YY,55113XXXX730,55,11,XXXXX730,2015-03-19 16:53:18,GMT-03,43,43
